"country_name","cntry","iso3","macro_region","essyear","n","lr","vote_rate","trust","trstprl","trstplt","trstprt","stfgov","ipcrtiv","impfree","ipshabt","ipsuces","impsafe","ipstrgv","ipgdtim","ipudrst","ipeqopt","iphlppl","iplylfr","ipadvnt","ipbhprp","ipmodst","ipfrule","val_self_direction","val_stimulation","val_hedonism","val_power","val_security","val_universalism","val_benevolence","val_conservation","val_openness","val_self_transc","val_self_enh","openness","conservation","self_transc","self_enh"
"Czech Republic","CZ","CZE","Eastern",2020,2476,4.8935064935065,0.653052261747914,3.41846412727551,3.60427206295672,3.06154603643525,3.08255984367367,3.59852356615559,2.73857024106401,2.46001648804617,3.41097612065354,3.27303323517038,2.4051724137931,2.46137959520859,3.05985768103809,2.98249270529387,2.52400662251656,2.75610766045549,2.4275092936803,3.69849246231156,2.91531755915318,3.17696867061812,3.05729820158929,2.59578387228817,3.69849246231156,3.05985768103809,2.46137959520859,2.4051724137931,2.75092175337976,2.5925697865353,2.99481935923654,3.10736196319018,2.67236088379705,2.91133879781421,3.10736196319018,2.99481935923654,2.67236088379705,2.91133879781421
"Denmark","DK","DNK","Nordic",2002,1506,4.55176093916756,0.936664320900774,4.88838883888389,4.97080291970803,4.47931382441978,,4.50295159386068,2.26883910386965,2.0935593220339,3.55343771272975,3.29146757679181,2.78872282608696,3.12733564013841,2.60881355932203,2.41372282608696,2.45299727520436,2.14101694915254,1.58141112618725,3.66122448979592,2.97138964577657,3.79904632152589,3.08027210884354,2.18369418132612,3.66122448979592,2.60881355932203,3.12733564013841,2.78872282608696,2.4359756097561,1.86144986449864,3.30356337392873,2.81658773116825,2.15037212449256,3.00790424570912,2.81658773116825,3.30356337392873,2.15037212449256,3.00790424570912
"Denmark","DK","DNK","Nordic",2004,1487,4.55463059313215,0.91599707815924,5.01206896551724,5.05025125628141,4.60167714884696,4.69157894736842,4.48866498740554,2.44536082474227,2.17224880382775,3.56456043956044,3.30350997935306,2.78507871321013,3.06802244039271,2.61363636363636,2.44444444444444,2.3335635359116,2.20246238030096,1.60450819672131,3.71291208791209,2.77328767123288,3.66275862068966,3.03524533517623,2.30695770804911,3.71291208791209,2.61363636363636,3.06802244039271,2.78507871321013,2.39222373806276,1.90443686006826,3.2631309686221,2.87841064120055,2.14836289222374,2.99977246871445,2.87841064120055,3.2631309686221,2.14836289222374,2.99977246871445
"Denmark","DK","DNK","Nordic",2006,1505,4.49119373776908,0.926235212247738,5.02401495542134,5.0109439124487,4.6096807415036,4.67162592986185,4.24220623501199,2.44650205761317,2.1974043715847,3.65821917808219,3.26290433585685,2.94531784005468,3.12421929215822,2.7634996582365,2.41518467852257,2.26283367556468,2.14071038251366,1.61790840738209,3.70664838930775,2.77633378932969,3.58601782042495,3.03912148249828,2.32152588555858,3.70664838930775,2.7634996582365,3.12421929215822,2.94531784005468,2.33934649421375,1.87994542974079,3.30743012951602,2.92892824704814,2.11010891763104,3.05199089874858,2.92892824704814,3.30743012951602,2.11010891763104,3.05199089874858
"Denmark","DK","DNK","Nordic",2008,1610,4.31053604436229,0.9421926910299,5.0448,5.15384615384615,4.59266409266409,4.67249757045675,4.06979166666667,2.37081490840177,2.16729797979798,3.52498418722328,3.19607843137255,2.86805555555556,3.02997448979592,2.63171193935565,2.30720606826801,2.29955668144395,2.05236593059937,1.60416666666667,3.74778200253485,2.77700568540745,3.5698041692988,3.02356687898089,2.27249842668345,3.74778200253485,2.63171193935565,3.02997448979592,2.86805555555556,2.30490874764003,1.82944514501892,3.2488986784141,2.88388923851479,2.06796727501573,2.95465994962217,2.88388923851479,3.2488986784141,2.06796727501573,2.95465994962217
"Denmark","DK","DNK","Nordic",2010,1576,4.22731524789523,0.912072575017446,4.64693980778958,4.62193823216187,4.29326513213981,4.40663176265271,3.7152600170503,2.34272901985907,2.12251443232842,3.57527226137092,3.228992944195,2.7346547314578,2.93237032173342,2.61563100576553,2.30818414322251,2.15833333333333,1.97376839411388,1.55562659846547,3.61039794608472,2.65663036515054,3.4555910543131,2.9967845659164,2.23435504469987,3.61039794608472,2.61563100576553,2.93237032173342,2.7346547314578,2.23243933588761,1.76549520766773,3.19215623669647,2.81875266070668,1.99904214559387,2.92886048988285,2.81875266070668,3.19215623669647,1.99904214559387,2.92886048988285
"Denmark","DK","DNK","Nordic",2012,1650,4.23457943925234,0.939171122994652,4.78236305576026,4.81637168141593,4.34957983193277,4.4520905923345,3.94655870445344,2.37169230769231,2.12246153846154,3.42345679012346,3.03646477132262,2.85714285714286,2.79838207840697,2.57134071340713,2.26539408866995,2.11521873074553,1.99569230769231,1.544,3.42865966646078,2.63669950738916,3.25293753865182,2.85379395434917,2.24708410067526,3.42865966646078,2.57134071340713,2.79838207840697,2.85714285714286,2.19330055316534,1.7718058968059,3.09781051770002,2.74866994065889,1.98264742014742,2.80436117936118,2.74866994065889,3.09781051770002,1.98264742014742,2.80436117936118
"Denmark","DK","DNK","Nordic",2014,1502,4.24946695095949,0.925516224188791,4.50865282215122,4.49297423887588,4.03216911764706,4.15434985968195,4.0187969924812,2.26617250673854,2.16252518468771,3.51345895020188,3.09488559892328,2.77800269905533,2.81519507186858,2.57316250842886,2.27327935222672,2.11328388401888,2.01411290322581,1.5010073875084,3.44781144781145,2.62516823687752,3.24613315400134,2.80926796507723,2.21433355659745,3.44781144781145,2.57316250842886,2.81519507186858,2.77800269905533,2.19563758389262,1.75755540631296,3.08534675615212,2.74525563741907,1.97686116700201,2.83232729711603,2.74525563741907,3.08534675615212,1.97686116700201,2.83232729711603
"Denmark","DK","DNK","Nordic",2018,1572,4.073703366697,0.934081346423562,4.77481995884774,4.79665071770335,4.29448961156278,4.4143897996357,4.27435387673956,2.38244714926329,2.12741312741313,3.54048843187661,3.19845360824742,2.76172125883109,2.70592062459336,2.50835475578406,2.15796260477112,2.22451612903226,1.90506735086594,1.51346153846154,3.48387096774194,2.54768041237113,3.11806451612903,2.89708737864078,2.25655790147153,3.48387096774194,2.50835475578406,2.70592062459336,2.76172125883109,2.19538757206919,1.70929487179487,3.0813047191971,2.74760230179028,1.95358514724712,2.80662393162393,2.74760230179028,3.0813047191971,1.95358514724712,2.80662393162393
"Estonia","EE","EST","Eastern",2004,1989,4.45611015490534,0.593804792518995,3.28509470702779,3.6304481276857,3.01765375854214,2.84321550741163,3.47815384615385,3.12732919254658,2.39203675344563,3.75064135454079,3.47667862634547,2.39265680775115,2.30403309203723,3.02004110996917,2.48463114754098,2.40853031860226,2.58209718670077,2.11213047910296,4.1735324407827,2.68184143222506,2.93523712391637,3.2789500772002,2.75648854961832,4.1735324407827,3.02004110996917,2.30403309203723,2.39265680775115,2.44661921708185,2.34611477907567,3.08692710975816,3.31631097560976,2.39680527383367,2.93853848762292,3.31631097560976,3.08692710975816,2.39680527383367,2.93853848762292
"Estonia","EE","EST","Eastern",2006,1517,4.81390134529148,0.573323507737657,3.4912093133761,3.83333333333333,3.18299164768413,3.17035905271199,4.02254283137962,3.07967032967033,2.21824324324324,3.55313351498638,3.19753930280246,2.44783197831978,2.26080988332189,2.9276048714479,2.45609257998638,2.51428571428571,2.59223961878829,2.05691056910569,4.08899456521739,2.67619047619048,2.79336043360434,3.18457300275482,2.64559515803631,4.08899456521739,2.9276048714479,2.26080988332189,2.44783197831978,2.49160510409671,2.32762096774194,2.99447421299397,3.21568298680975,2.40962441314554,2.80031340944706,3.21568298680975,2.99447421299397,2.40962441314554,2.80031340944706
"Estonia","EE","EST","Eastern",2008,1661,4.5147347740668,0.646937370956641,3.153894870171,3.20757465404224,2.90608108108108,2.96308724832215,3.09340659340659,2.93992718446602,2.27609223300971,3.55440729483283,3.26508226691042,2.43377885783718,2.29257907542579,2.85531914893617,2.51154313487242,2.48630553864881,2.56656534954407,2.08226691042048,3.95060975609756,2.66788990825688,2.93677811550152,3.31633272616879,2.6069696969697,3.95060975609756,2.85531914893617,2.29257907542579,2.43377885783718,2.5,2.32575757575758,3.05914141414141,3.13459595959596,2.41287878787879,2.80339805825243,3.13459595959596,3.05914141414141,2.41287878787879,2.80339805825243
"Estonia","EE","EST","Eastern",2010,1793,4.68364611260054,0.7063339731286,3.45010740089826,3.58961937716263,3.24085750315259,3.1169076052797,3.54910394265233,2.98103736754043,2.16341327384272,3.47016174010039,3.23647518126046,2.32849972113776,2.28443948689347,2.62688232013385,2.29224762967094,2.37590630228667,2.32459564974902,1.9537088678193,3.74958170663692,2.59230340211935,2.80814277746793,3.26547685443391,2.57222532069158,3.74958170663692,2.62688232013385,2.28443948689347,2.32849972113776,2.33407696597881,2.13915225878416,2.968070273285,2.98289644915412,2.23661461238148,2.71593232942926,2.98289644915412,2.968070273285,2.23661461238148,2.71593232942926
"Estonia","EE","EST","Eastern",2012,2380,4.83245033112583,0.682038834951457,3.16986899563319,3.30920060331825,2.93819188191882,2.88981481481482,3.30044843049327,2.99230440359128,2.21683673469388,3.46012793176972,3.27268853855986,2.2721843003413,2.27568493150685,2.85409556313993,2.38618925831202,2.4386189258312,2.4060502769493,2.01060220525869,3.980417198808,2.47133757961783,2.82482993197279,3.35757314974182,2.60681049069374,3.980417198808,2.85409556313993,2.27568493150685,2.2721843003413,2.41631355932203,2.21141649048626,2.97551510019757,3.14566596194503,2.31513935810811,2.80440304826418,3.14566596194503,2.97551510019757,2.31513935810811,2.80440304826418
"Estonia","EE","EST","Eastern",2014,2051,4.55754110078628,0.697336561743341,3.43214588634436,3.65918738629472,3.14117015566291,3.12740899357602,3.70795930580491,3.00789343857918,2.26581657675331,3.57269590931494,3.37082514734774,2.2639842983317,2.24542305789213,2.92072870507139,2.38132678132678,2.36359151455353,2.46692797648212,2.02014742014742,4.1060382916053,2.5269872423945,2.80814524043179,3.32772277227723,2.63820939334638,4.1060382916053,2.92072870507139,2.24542305789213,2.2639842983317,2.37359137677609,2.24681684622918,2.99204601076848,3.22407045009785,2.31240822320118,2.85128079621472,3.22407045009785,2.99204601076848,2.31240822320118,2.85128079621472
"Estonia","EE","EST","Eastern",2016,2019,4.7471098265896,0.718642117376295,3.55929570170896,3.71338383838384,3.27432655305113,3.24575807334428,3.55424528301887,3.01095072175212,2.24316260566882,3.72496263079223,3.49625935162095,2.39990064580229,2.45413758723828,2.80577689243028,2.40924912978618,2.65156794425087,2.44051767048283,2.0407960199005,4.04724017901542,2.66832421680756,2.85842026825633,3.44422310756972,2.62916045702931,4.04724017901542,2.80577689243028,2.45413758723828,2.39990064580229,2.53005464480874,2.24155069582505,3.10563555114201,3.16211745244003,2.38617179741807,2.91873757455268,3.16211745244003,3.10563555114201,2.38617179741807,2.91873757455268
"Estonia","EE","EST","Eastern",2018,1904,4.79794268919912,0.714023270055113,3.77266886930984,3.99373259052925,3.51056338028169,3.4333525678015,3.99078341013825,3.07319641916798,2.20337197049526,3.7124079915878,3.49499736703528,2.46950578338591,2.47257383966245,2.82052631578947,2.38441284886783,2.71563981042654,2.46736842105263,2.04368421052632,4.1042654028436,2.72578947368421,2.92631578947368,3.41974656810982,2.64090431125131,4.1042654028436,2.82052631578947,2.47257383966245,2.46950578338591,2.54994742376446,2.25552631578947,3.1323168594462,3.18809148264984,2.40325972660357,2.9308258811152,3.18809148264984,3.1323168594462,2.40325972660357,2.9308258811152
"Estonia","EE","EST","Eastern",2020,1542,4.9443447037702,0.768601190476191,3.83814102564103,4.04940530649588,3.55793357933579,3.43808834178132,3.84332191780822,2.99155295646524,2.09993510707333,3.65042235217674,3.53536664503569,2.50227125243349,2.50909090909091,2.68721609344581,2.24350649350649,2.45833333333333,2.29980532121999,1.96041531473069,3.95590142671855,2.78116883116883,2.86770428015564,3.50715214564369,2.54539559014267,3.95590142671855,2.68721609344581,2.50909090909091,2.50227125243349,2.35084306095979,2.13011031797534,3.13234976221358,3.06333765672287,2.24075875486381,2.91007349762214,3.06333765672287,3.13234976221358,2.24075875486381,2.91007349762214
"Estonia","EE","EST","Eastern",2022,1293,4.94900497512438,0.741276595744681,3.45368106492801,3.60583941605839,3.02428447528187,3.19444444444445,3.04505300353357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Finland","FI","FIN","Nordic",2002,2000,4.69899923017706,0.817038307604345,4.3667496886675,4.46910356832028,3.97612732095491,,4.55153707052441,2.64819004524887,2.23469387755102,3.68905191873589,3.53007945516459,2.35738444193912,2.37733711048159,3.08233957978422,2.33634821933296,2.03492957746479,2.49434389140272,1.92185730464326,3.84410430839002,2.78992072480181,3.15070821529745,2.8358886996025,2.44091164884637,3.84410430839002,3.08233957978422,2.37733711048159,2.35738444193912,2.18560179977503,2.20762711864407,3.00919152129056,3.11709810542112,2.19670978627672,2.99566854990584,3.11709810542112,3.00919152129056,2.19670978627672,2.99566854990584
"Finland","FI","FIN","Nordic",2004,2022,4.73174603174603,0.791309012875536,4.44780650215433,4.52751423149905,4.0796812749004,4.14883401920439,4.73626373626374,2.69830111306385,2.18224573780129,3.73923303834808,3.5367298578199,2.45492289442467,2.42334905660377,3.11299765807963,2.36465061655901,2.07130229817325,2.4743967039435,1.94979326639102,3.90682492581602,2.86001181334908,3.04649793996469,2.86392961876833,2.44191476941039,3.90682492581602,3.11299765807963,2.42334905660377,2.45492289442467,2.21829339567504,2.21227246036406,3.02428933021807,3.14881299863787,2.21580946814728,3.02269627897915,3.14881299863787,3.02428933021807,2.21580946814728,3.02269627897915
"Finland","FI","FIN","Nordic",2006,1896,4.76696647587898,0.836459554513482,4.46060800685078,4.51503006012024,4.06816533720087,4.1158357771261,4.7864768683274,2.71610169491526,2.21562689279225,3.75363196125908,3.5677811550152,2.52727272727273,2.43684210526316,3.09339207048458,2.29939393939394,2.03681351840676,2.39270516717325,1.93130699088146,3.93978102189781,2.8317191283293,2.98302001212856,2.89903264812576,2.46564195298373,3.93978102189781,3.09339207048458,2.43684210526316,2.52727272727273,2.17168674698795,2.16505441354293,3.0393811533052,3.16937914406269,2.16987951807229,3.20792978208232,3.16937914406269,3.0393811533052,2.16987951807229,3.20792978208232
"Finland","FI","FIN","Nordic",2008,2195,4.66030814380044,0.832294911734164,4.50365028490029,4.59581589958159,4.13440860215054,4.21062271062271,4.53697183098592,2.74276696475539,2.25446898002103,3.81240063593005,3.53874538745388,2.48869016307207,2.49209694415174,3.07514450867052,2.31207169214549,2.02887139107612,2.31372549019608,1.93068783068783,3.90068674062335,2.79504741833509,3.01785714285714,2.99103848181339,2.49895068205666,3.90068674062335,3.07514450867052,2.49209694415174,2.48869016307207,2.17077649527807,2.12079831932773,3.07546344875831,3.15726652675761,2.14546169989507,3.03567681007345,3.15726652675761,3.07546344875831,2.14546169989507,3.03567681007345
"Finland","FI","FIN","Nordic",2010,1878,4.75847808105873,0.804179104477612,4.14645541336583,4.22222222222222,3.77821522309711,3.81922816519973,4.23916811091854,2.60983009708738,2.26322188449848,3.70300061236987,3.47876213592233,2.49817518248175,2.39185905224787,3.00729927007299,2.39841366687004,2.08724832214765,2.35021354484442,1.91951219512195,3.70079219987812,2.76824817518248,3.08505467800729,2.98483009708738,2.4367816091954,3.70079219987812,3.00729927007299,2.39185905224787,2.49817518248175,2.24758162031439,2.13256658595642,3.06544740024184,3.04559653365578,2.18969165659008,2.95977011494253,3.04559653365578,3.06544740024184,2.18969165659008,2.95977011494253
"Finland","FI","FIN","Nordic",2012,2197,4.65808297567954,0.84990157480315,4.45987488829312,4.52227722772277,4.11058823529412,4.15682766845557,4.5436974789916,2.63796296296296,2.17043879907621,3.71778290993071,3.48172142526608,2.43035055350554,2.46272134203169,2.95235892691952,2.15974145891043,1.98570110701107,2.12950971322849,1.78178455848359,3.8743625405656,2.85,2.85621821544152,3.01802218114603,2.402394106814,3.8743625405656,2.95235892691952,2.46272134203169,2.43035055350554,2.07310344827586,1.95666205624712,3.0028748850046,3.07271053842614,2.01572543617998,2.96967603255028,3.07271053842614,3.0028748850046,2.01572543617998,2.96967603255028
"Finland","FI","FIN","Nordic",2014,2087,4.61498516320475,0.828933474128828,4.20666666666667,4.17149758454106,3.86413708690331,3.90242386575513,3.71471291866029,2.55338859093125,2.14244044725328,3.83585735222277,3.61395802830649,2.44671532846716,2.50660792951542,2.99610136452242,2.11019015114578,1.94741966893866,2.11186770428016,1.79571984435798,3.8904576436222,2.8466796875,2.96541646371164,3.0180752320469,2.34723569350146,3.8904576436222,2.99610136452242,2.50660792951542,2.44671532846716,2.02959728287239,1.95509708737864,3.06514710636922,3.07764050387597,1.99345930232558,3.0407155577141,3.07764050387597,3.06514710636922,1.99345930232558,3.0407155577141
"Finland","FI","FIN","Nordic",2016,1925,4.64424635332253,0.83268698060942,4.31211180124224,4.28728270814273,3.92365371506476,4.01041666666667,3.78947368421053,2.57330530740935,2.15590551181102,3.94269190325973,3.64842105263158,2.55951756685894,2.58008429926238,2.99105733824303,2.07769028871391,2.09028871391076,2.08909853249476,1.73099108547457,3.87867647058824,2.93697478991597,2.84873949579832,3.06187729417934,2.36244769874477,3.87867647058824,2.99105733824303,2.58008429926238,2.55951756685894,2.08372579801151,1.90963855421687,3.10085425383543,3.07474721059972,1.99699267782427,3.07097957045574,3.07474721059972,3.10085425383543,1.99699267782427,3.07097957045574
"Finland","FI","FIN","Nordic",2018,1755,4.53902662993572,0.869647355163728,4.41332395026976,4.42507970244421,4.01493710691824,4.12206952303961,3.97147950089126,2.700977573318,2.16129032258065,3.95907780979827,3.66589861751152,2.54801610120759,2.44412107101281,2.91286785920369,2.00576368876081,2.01040462427746,1.95919540229885,1.67970097757332,3.88658606793322,2.90208574739281,2.91873198847262,2.98208092485549,2.43144004589788,3.88658606793322,2.91286785920369,2.44412107101281,2.54801610120759,2.00947731188972,1.81906950028719,3.09940681209338,3.07606616943966,1.9149454962708,3.01332183247077,3.07606616943966,3.09940681209338,1.9149454962708,3.01332183247077
"Finland","FI","FIN","Nordic",2020,1577,4.524,0.853000674308833,4.76786735277301,4.78494623655914,4.33267130089374,4.32382892057027,4.47398843930636,2.67607440667094,2.12851662404092,3.93801916932907,3.70358514724712,2.53431686978833,2.48267008985879,3.0926517571885,2.04798464491363,1.95466155810983,1.98849104859335,1.76726342710997,3.91410256410256,2.88454137267479,2.95702373316228,3.14358974358974,2.40338010204082,3.91410256410256,3.0926517571885,2.48267008985879,2.53431686978833,2.00255102040816,1.87811104020421,3.14357749469214,3.13505198387439,1.94044585987261,3.09698321648608,3.13505198387439,3.14357749469214,1.94044585987261,3.09698321648608
"Finland","FI","FIN","Nordic",2022,1563,4.4269889224572,0.866220735785953,4.71624212544508,4.74666666666667,4.29310344827586,4.37367915465898,3.74497257769653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"France","FR","FRA","Western",2002,1503,4.09843205574913,0.749230769230769,3.65598591549296,3.85036794766966,3.28696925329429,,3.72600619195047,2.41237113402062,2.30376940133038,3.43215339233038,3.91728212703102,2.4340456890199,2.48674521354934,2.31892697466468,2.27761413843888,1.8135593220339,2.4219440353461,1.93736017897092,4.06022304832714,2.62081784386617,2.45722713864307,3.57546468401487,2.35882352941176,4.06022304832714,2.31892697466468,2.48674521354934,2.4340456890199,2.04481998530492,2.18395879323032,2.97140582904727,2.91109068627451,2.11370315944159,2.90612745098039,2.91109068627451,2.97140582904727,2.11370315944159,2.90612745098039
"France","FR","FRA","Western",2004,1806,4.11127167630058,0.767645221736415,3.4631310266591,3.71541501976285,3.21030557219892,3.16085156712005,3.74494455316373,2.33901292596945,2.4658421672556,3.52563347083088,4.06132075471698,2.46085932901707,2.47086521483225,2.38872403560831,2.31238990017616,1.7266862170088,2.44124559341951,1.9396449704142,4.10507674144038,2.62152572442342,2.48411764705882,3.47967000589275,2.40381231671554,4.10507674144038,2.38872403560831,2.47086521483225,2.46085932901707,2.01934349355217,2.19014084507042,2.9875366568915,2.96632453567937,2.10492379835873,2.97466744913928,2.96632453567937,2.9875366568915,2.10492379835873,2.97466744913928
"France","FR","FRA","Western",2006,1986,4.22309197651663,0.779988297249854,3.32768941337438,3.72821450335161,3.04247311827957,2.97039827771798,3.50973845297718,2.71060606060606,2.57791225416036,3.55774079677257,4.18021201413428,2.82047402924861,2.6237322515213,2.3835685483871,2.26400807672893,1.7768803634528,2.45032778618255,1.88961693548387,4.331650681474,2.71241170534813,2.39575971731449,3.87722873153337,2.64490927419355,4.331650681474,2.3835685483871,2.6237322515213,2.82047402924861,2.02066532258065,2.16960685483871,3.16129032258065,3.11890961021505,2.09513608870968,3.0646001344086,3.11890961021505,3.16129032258065,2.09513608870968,3.0646001344086
"France","FR","FRA","Western",2008,2073,4.03190104166667,0.776030368763558,3.46833250865908,3.82057416267943,3.19129979035639,3.10097887686759,3.24640184225676,2.63535108958838,2.54651162790698,3.4156976744186,3.99709583736689,2.81937046004843,2.68459657701711,2.3189738625363,2.2861985472155,1.85956416464891,2.34559535333979,1.89631782945736,4.31443798449612,2.69801260300533,2.46753875968992,3.90749756572541,2.59183180280329,4.31443798449612,2.3189738625363,2.68459657701711,2.81937046004843,2.07301740812379,2.12191582002903,3.1525225660864,3.07435153858547,2.09792069632495,3.00225770037091,3.07435153858547,3.1525225660864,2.09792069632495,3.00225770037091
"France","FR","FRA","Western",2010,1728,4.09151291512915,0.715314136125654,3.22874852420307,3.61130020422056,2.90124223602485,2.89957652752571,3.0525632706035,2.61694718514219,2.56993615786419,3.47997678467789,4.12550842533411,2.77061556329849,2.68171160609613,2.34492753623188,2.38086956521739,1.82482598607889,2.35188405797101,1.89791183294664,4.26813697040046,2.74360465116279,2.39430894308943,3.97486849795441,2.5941483198146,4.26813697040046,2.34492753623188,2.68171160609613,2.77061556329849,2.10283893395133,2.12463768115942,3.15270531400966,3.06875241405948,2.11341251448436,3.05091787439614,3.06875241405948,3.15270531400966,2.11341251448436,3.05091787439614
"France","FR","FRA","Western",2012,1968,4.1949860724234,0.788851351351352,3.241501907735,3.57399640503295,2.95720476706392,2.92987152034261,3.19810267857143,2.64624808575804,2.45079041305456,3.46424923391215,4.00357142857143,2.57382892057027,2.38615384615385,2.36919938806731,2.29699439633214,1.84948979591837,2.28454869964304,1.90229007633588,4.20571720265442,2.65188583078491,2.39398572884811,3.95389344262295,2.54887983706721,4.20571720265442,2.36919938806731,2.38615384615385,2.57382892057027,2.07379134860051,2.09435401831129,3.09515336383664,3.0412213740458,2.08456256358088,2.92239185750636,3.0412213740458,3.09515336383664,2.08456256358088,2.92239185750636
"France","FR","FRA","Western",2014,1917,4.31263383297645,0.689470553242118,2.89410828025478,3.35175879396985,2.53651839648545,2.53205479452055,2.66592920353983,2.50840336134454,2.58071278825996,3.50341565948502,4.10906217070601,2.73673147661587,2.53801478352693,2.40408805031447,2.32721552176193,1.85068349106204,2.36482939632546,1.91662296801259,4.21540880503145,2.69259064634787,2.3812532912059,3.84492830589485,2.54604918890633,4.21540880503145,2.40408805031447,2.53801478352693,2.73673147661587,2.08979057591623,2.14091147197486,3.11365619546248,3.05410350235233,2.11551543694401,3.01649214659686,3.05410350235233,3.11365619546248,2.11551543694401,3.01649214659686
"France","FR","FRA","Western",2016,2070,4.29467939972715,0.684360730593607,3.03123462862764,3.51997749015194,2.67718940936863,2.64574898785425,2.8777315296566,2.54288499025341,2.42337536372454,3.66456003889159,4.22060252672498,2.6905916585839,2.46803318692045,2.40631067961165,2.32361516034985,1.95869776482021,2.23069451189898,1.87184466019417,4.26177756192326,2.59368932038835,2.37384540593097,4.02790014684288,2.48474576271186,4.26177756192326,2.40631067961165,2.46803318692045,2.6905916585839,2.1432720232333,2.05520581113801,3.18747983220394,3.05005646982898,2.09922555663117,3.03310723514212,3.05005646982898,3.18747983220394,2.09922555663117,3.03310723514212
"France","FR","FRA","Western",2018,2010,4.24086603518268,0.671821305841924,3.28232167352538,3.48533007334963,3.19124168514413,2.83662573411639,3.12892376681614,2.62065491183879,2.43137254901961,3.64581231079717,4.21010101010101,2.67486201705971,2.53913491246138,2.37198795180723,2.27414486921529,1.86455186304129,2.17875125881168,1.83802816901408,4.20604534005038,2.66160849772382,2.33822784810127,4.0431654676259,2.52780561122244,4.20604534005038,2.37198795180723,2.53913491246138,2.67486201705971,2.071,2.01027568922306,3.16925258591925,3.03332499165833,2.041,3.04250167000668,3.03332499165833,3.16925258591925,2.041,3.04250167000668
"France","FR","FRA","Western",2020,1977,4.35117302052786,0.634674922600619,3.59922928709056,3.74718729318332,3.52299829642249,3.16347731000547,3.97253851306095,2.61250640697078,2.50690537084399,3.62153846153846,4.24808184143223,2.65543644716692,2.5387012987013,2.2881962187021,2.2149055640633,1.82295918367347,2.09918200408998,1.79447852760736,4.1689708141321,2.67641025641026,2.21750255885363,3.97832817337461,2.56288187372709,4.1689708141321,2.2881962187021,2.5387012987013,2.65543644716692,2.02012226184412,1.94977052524222,3.11440821871285,3.00674643584521,1.9867617107943,3.02925170068027,3.00674643584521,3.11440821871285,1.9867617107943,3.02925170068027
"France","FR","FRA","Western",2022,1771,4.24275062137531,0.623979912115505,3.44551469157424,3.4913254684247,3.36582278481013,3.08266993263932,3.25962165688193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Germany","DE","DEU","Western",2002,2919,4.19315300084531,0.846383296047725,3.53015703069237,3.71560016729402,3.14027316352898,,2.87925925925925,2.47710330138445,2.01028004253811,3.62068965517241,3.04443654461429,2.3628946434906,2.35569755058574,2.72872340425532,2.2636815920398,2.11892083777068,2.29630943931867,1.83091102445941,4.25337597725657,2.98862019914652,2.82984014209591,3.41230878690857,2.23967525591246,4.25337597725657,2.72872340425532,2.35569755058574,2.3628946434906,2.1935883811548,2.06269925611052,3.05546699728421,3.06968466878456,2.12813272149665,2.70774482109228,3.06968466878456,3.05546699728421,2.12813272149665,2.70774482109228
"Germany","DE","DEU","Western",2004,2870,4.18119658119658,0.802877138413686,3.20073036398467,3.44339216530349,2.89598197521592,2.90152928011936,3.05248726987857,2.54897815362932,2.07446434843695,3.44651653764954,3.03970484891075,2.53129395218003,2.49429793300071,2.60330288123682,2.26145172656801,2.20627644569817,2.27582572030921,1.79501579501579,4.28787346221441,2.86779184247539,2.77848101265823,3.30823612583952,2.31247815449144,4.28787346221441,2.60330288123682,2.49429793300071,2.53129395218003,2.23635409377187,2.03601398601399,3.01682384445221,3.06491503724395,2.13613342647573,2.71668996040065,3.06491503724395,3.01682384445221,2.13613342647573,2.71668996040065
"Germany","DE","DEU","Western",2006,2916,4.07462686567165,0.790022338049144,3.20035778175313,3.46885382059801,2.86915887850468,2.90284005979074,3.16779055930187,2.54108635097493,2.01763485477178,3.38354737938216,2.96115157821714,2.51785095320624,2.44393992315753,2.60505365178262,2.34930555555556,2.12274618585298,2.28017986855759,1.84250605745933,4.24566874566874,2.921875,2.77469670710572,3.33762617473025,2.27962003454231,4.24566874566874,2.60505365178262,2.44393992315753,2.51785095320624,2.23825155494126,2.06265101829479,3.0032792544011,3.04379457096848,2.15184419165805,2.66994592106777,3.04379457096848,3.0032792544011,2.15184419165805,2.66994592106777
"Germany","DE","DEU","Western",2008,2751,4.14847942754919,0.826104257859132,3.51094844844845,3.87585577361935,3.1810650887574,3.18921032056294,3.59327217125382,2.5060417429513,2.02885317750182,3.43478260869565,2.93592090809228,2.48444932308818,2.5366124260355,2.57956204379562,2.20717423133236,2.13779239766082,2.13065693430657,1.78553160394593,4.32408759124087,2.91085840058694,2.77879341864717,3.43995593095851,2.26951130561634,4.32408759124087,2.57956204379562,2.5366124260355,2.48444932308818,2.17438890915724,1.95915390226112,3.03496779681614,3.05812682215743,2.06705539358601,2.68484737930196,3.05812682215743,3.03496779681614,2.06705539358601,2.68484737930196
